signal_date,factor_score,champion_target_position,challenger_target_position,champion_execution_position,challenger_execution_position
2024-06-12,0.45242565630027887,1.0,1.0,1.0,1.0
2024-06-13,0.45242565630027887,1.0,1.0,1.0,1.0
2024-06-14,0.5834089198106401,1.0,1.0,1.0,1.0
2024-06-17,0.47531051203644525,1.0,1.0,1.0,1.0
2024-06-18,0.47531051203644525,1.0,1.0,1.0,1.0
2024-06-19,0.27326027922080287,1.0,1.0,1.0,1.0
2024-06-20,0.5475780838219942,1.0,1.0,1.0,1.0
2024-06-21,0.5237899769415654,1.0,1.0,1.0,1.0
2024-06-24,0.07091269506915523,1.0,0.5,1.0,1.0
2024-06-25,-0.16696837373513299,0.0,0.0,1.0,0.5
2024-06-26,-0.04802783933298885,0.0,0.0,0.0,0.0
2024-06-27,-0.04802783933298885,0.0,0.0,0.0,0.0
2024-06-28,-0.2621208012568482,0.0,0.0,0.0,0.0
2024-07-01,-0.2621208012568482,0.0,0.0,0.0,0.0
2024-07-02,-0.2621208012568482,0.0,0.0,0.0,0.0
2024-07-03,-0.33348512189813473,0.0,0.0,0.0,0.0
2024-07-04,-0.45242565630027887,0.0,0.0,0.0,0.0
2024-07-05,-0.2621208012568482,0.0,0.0,0.0,0.0
2024-07-08,-0.1431802668547041,0.0,0.0,0.0,0.0
2024-07-09,0.04802783933298896,0.0,0.0,0.0,0.0
2024-07-10,0.16696837373513307,0.0,0.0,0.0,0.0
2024-07-11,0.30969701501770597,1.0,1.0,0.0,0.0
2024-07-12,0.28590890813727715,1.0,1.0,1.0,1.0
2024-07-15,0.28590890813727715,1.0,1.0,1.0,1.0
2024-07-16,0.452425656300279,1.0,1.0,1.0,1.0
2024-07-17,0.5475780838219942,1.0,1.0,1.0,1.0
2024-07-18,0.5475780838219942,1.0,1.0,1.0,1.0
2024-07-19,0.4168921716476383,1.0,1.0,1.0,1.0
2024-07-22,0.23833269437641946,1.0,1.0,1.0,1.0
2024-07-23,0.11848890883001288,1.0,0.5,1.0,1.0
2024-07-24,-0.02423973245256003,0.0,0.0,1.0,0.5
2024-07-25,-0.02423973245256003,0.0,0.0,0.0,0.0
2024-07-26,0.11848890883001288,0.0,0.0,0.0,0.0
2024-07-29,-0.3572732287785636,0.0,0.0,0.0,0.0
2024-07-30,-0.16696837373513299,0.0,0.0,0.0,0.0
2024-07-31,0.32189027823977573,1.0,1.0,0.0,0.0
2024-08-01,0.45287354175013694,1.0,1.0,1.0,1.0
2024-08-02,0.3932545988810623,1.0,1.0,1.0,1.0
2024-08-05,-0.059622682991347875,0.0,0.0,1.0,1.0
2024-08-06,-0.2023513242739208,0.0,0.0,0.0,0.0
2024-08-07,-0.08341078987177672,0.0,0.0,0.0,0.0
2024-08-08,-0.2023513242739208,0.0,0.0,0.0,0.0
2024-08-09,-0.08341078987177672,0.0,0.0,0.0,0.0
2024-08-12,-0.5475780838219942,0.0,0.0,0.0,0.0
2024-08-13,-0.1898532294712993,0.0,0.0,0.0,0.0
2024-08-14,-0.23833269437641946,0.0,0.0,0.0,0.0
2024-08-15,0.11939215997427542,0.0,0.0,0.0,0.0
2024-08-16,-0.04802783933298885,0.0,0.0,0.0,0.0
2024-08-19,-0.04802783933298885,0.0,0.0,0.0,0.0
2024-08-20,-0.2621208012568482,0.0,0.0,0.0,0.0
2024-08-21,-0.2621208012568482,0.0,0.0,0.0,0.0
2024-08-22,-0.2621208012568482,0.0,0.0,0.0,0.0
2024-08-23,-0.2621208012568482,0.0,0.0,0.0,0.0
2024-08-26,-0.21454458749599062,0.0,0.0,0.0,0.0
2024-08-27,-0.2621208012568482,0.0,0.0,0.0,0.0
2024-08-28,-0.2621208012568482,0.0,0.0,0.0,0.0
2024-08-29,0.024239732452560142,0.0,0.0,0.0,0.0
2024-08-30,0.16696837373513307,0.0,0.0,0.0,0.0
2024-09-02,-0.2621208012568482,0.0,0.0,0.0,0.0
2024-09-03,-0.2621208012568482,0.0,0.0,0.0,0.0
2024-09-04,-0.2621208012568482,0.0,0.0,0.0,0.0
2024-09-05,-0.1431802668547041,0.0,0.0,0.0,0.0
2024-09-06,-0.2621208012568482,0.0,0.0,0.0,0.0
2024-09-09,-0.2621208012568482,0.0,0.0,0.0,0.0
2024-09-10,-0.2621208012568482,0.0,0.0,0.0,0.0
2024-09-11,0.024239732452560142,0.0,0.0,0.0,0.0
2024-09-12,-0.1431802668547041,0.0,0.0,0.0,0.0
2024-09-13,-0.45242565630027887,0.0,0.0,0.0,0.0
2024-09-18,-0.2621208012568482,0.0,0.0,0.0,0.0
2024-09-19,-0.2621208012568482,0.0,0.0,0.0,0.0
2024-09-20,-0.1431802668547041,0.0,0.0,0.0,0.0
2024-09-23,-0.1431802668547041,0.0,0.0,0.0,0.0
2024-09-24,0.33348512189813484,1.0,1.0,0.0,0.0
2024-09-25,0.452425656300279,1.0,1.0,1.0,1.0
2024-09-26,0.33348512189813484,1.0,1.0,1.0,1.0
2024-09-27,0.26212080125684833,1.0,1.0,1.0,1.0
2024-09-30,0.452425656300279,1.0,1.0,1.0,1.0
2024-10-08,0.452425656300279,1.0,1.0,1.0,1.0
2024-10-09,0.33348512189813484,1.0,1.0,1.0,1.0
2024-10-10,0.5475780838219942,1.0,1.0,1.0,1.0
2024-10-11,0.2612175501125858,1.0,1.0,1.0,1.0
2024-10-14,0.3801580845147299,1.0,1.0,1.0,1.0
2024-10-15,0.22583459957379798,1.0,1.0,1.0,1.0
2024-10-16,0.1781078516990876,1.0,1.0,1.0,1.0
2024-10-17,0.26166543556244387,1.0,1.0,1.0,1.0
2024-10-18,0.5718140761522811,1.0,1.0,1.0,1.0
2024-10-21,0.5121951332832063,1.0,1.0,1.0,1.0
2024-10-22,0.45287354175013694,1.0,1.0,1.0,1.0
2024-10-23,0.5121951332832063,1.0,1.0,1.0,1.0
2024-10-24,0.2854535424428727,1.0,1.0,1.0,1.0
2024-10-25,0.5475780838219942,1.0,1.0,1.0,1.0
2024-10-28,0.48825649228892487,1.0,1.0,1.0,1.0
2024-10-29,0.23742944323215698,1.0,1.0,1.0,1.0
2024-10-30,-0.02423973245256003,0.0,0.0,1.0,1.0
2024-10-31,-0.02423973245256003,0.0,0.0,0.0,0.0
2024-11-01,-0.16696837373513299,0.0,0.0,0.0,0.0
2024-11-04,-0.04802783933298885,0.0,0.0,0.0,0.0
2024-11-05,0.40484944253942123,1.0,1.0,0.0,0.0
2024-11-06,0.40484944253942123,1.0,1.0,1.0,1.0
2024-11-07,0.28590890813727715,1.0,1.0,1.0,1.0
2024-11-08,0.40484944253942123,1.0,1.0,1.0,1.0
2024-11-11,0.464468385408496,1.0,1.0,1.0,1.0
2024-11-12,0.5475780838219942,1.0,1.0,1.0,1.0
2024-11-13,0.48825649228892487,1.0,1.0,1.0,1.0
2024-11-14,0.11848890883001288,1.0,0.5,1.0,1.0
2024-11-15,-0.07181594621341772,0.0,0.0,1.0,0.5
2024-11-18,-0.26212080125684833,0.0,0.0,0.0,0.0
2024-11-19,-0.30969701501770597,0.0,0.0,0.0,0.0
2024-11-20,0.11939215997427538,0.0,0.0,0.0,0.0
2024-11-21,0.11939215997427538,0.0,0.0,0.0,0.0
2024-11-22,-0.5000018700611366,0.0,0.0,0.0,0.0
2024-11-25,-0.5475780838219942,0.0,0.0,0.0,0.0
2024-11-26,-0.5475780838219942,0.0,0.0,0.0,0.0
2024-11-27,-0.2612175501125858,0.0,0.0,0.0,0.0
2024-11-28,-0.07091269506915523,0.0,0.0,0.0,0.0
2024-11-29,0.1431802668547042,0.0,0.0,0.0,0.0
2024-12-02,0.26212080125684833,1.0,1.0,0.0,0.0
2024-12-03,0.11939215997427538,1.0,1.0,1.0,1.0
2024-12-04,-0.0480278393329889,1.0,1.0,1.0,1.0
2024-12-05,-0.0480278393329889,0.0,0.0,1.0,1.0
2024-12-06,0.07181594621341772,0.0,0.0,0.0,0.0
2024-12-09,-0.09560405309384659,0.0,0.0,0.0,0.0
2024-12-10,0.452425656300279,1.0,1.0,0.0,0.0
2024-12-11,0.21364133635172816,1.0,1.0,1.0,1.0
2024-12-12,0.3810613356589925,1.0,1.0,1.0,1.0
2024-12-13,-0.07181594621341772,0.0,0.0,1.0,1.0
2024-12-16,-0.07181594621341772,0.0,0.0,0.0,0.0
2024-12-17,-0.26212080125684833,0.0,0.0,0.0,0.0
2024-12-18,-0.1431802668547042,0.0,0.0,0.0,0.0
2024-12-19,-0.0709126950691552,0.0,0.0,0.0,0.0
2024-12-20,0.40484944253942123,1.0,1.0,0.0,0.0
2024-12-23,0.40484944253942123,1.0,1.0,1.0,1.0
2024-12-24,0.3810613356589925,1.0,1.0,1.0,1.0
2024-12-25,0.6427305113437095,1.0,1.0,1.0,1.0
2024-12-26,0.6427305113437095,1.0,1.0,1.0,1.0
2024-12-27,0.6427305113437095,1.0,1.0,1.0,1.0
2024-12-30,0.5834089198106401,1.0,1.0,1.0,1.0
2024-12-31,-0.07181594621341772,0.0,0.0,1.0,1.0
2025-01-02,-0.07181594621341772,0.0,0.0,0.0,0.0
2025-01-03,-0.07181594621341772,0.0,0.0,0.0,0.0
2025-01-06,-0.07181594621341772,0.0,0.0,0.0,0.0
2025-01-07,0.17916163695720286,1.0,1.0,0.0,0.0
2025-01-08,0.06022110255505875,1.0,1.0,1.0,1.0
2025-01-09,0.17916163695720286,1.0,1.0,1.0,1.0
2025-01-10,0.011741637649938574,0.0,0.0,1.0,1.0
2025-01-13,-0.10719889675220554,0.0,0.0,0.0,0.0
2025-01-14,0.3218902782397758,1.0,1.0,0.0,0.0
2025-01-15,0.3218902782397758,1.0,1.0,1.0,1.0
2025-01-16,-0.10719889675220554,1.0,1.0,1.0,1.0
2025-01-17,0.18985322947129935,1.0,1.0,1.0,1.0
2025-01-20,0.07091269506915523,1.0,0.5,1.0,1.0
2025-01-21,0.5000018700611366,1.0,1.0,1.0,0.5
2025-01-22,0.6427305113437095,1.0,1.0,1.0,1.0
2025-01-23,0.33258187075387224,1.0,1.0,1.0,1.0
2025-01-24,0.5834089198106401,1.0,1.0,1.0,1.0
2025-01-27,0.07091269506915523,1.0,0.5,1.0,1.0
2025-02-05,0.6427305113437095,1.0,1.0,1.0,0.5
2025-02-06,0.45242565630027887,1.0,1.0,1.0,1.0
2025-02-07,0.45242565630027887,1.0,1.0,1.0,1.0
2025-02-10,0.45242565630027887,1.0,1.0,1.0,1.0
2025-02-11,0.45242565630027887,1.0,1.0,1.0,1.0
2025-02-12,0.45242565630027887,1.0,1.0,1.0,1.0
2025-02-13,0.47531051203644525,1.0,1.0,1.0,1.0
2025-02-14,0.22568406545994518,1.0,1.0,1.0,1.0
2025-02-17,0.45242565630027887,1.0,1.0,1.0,1.0
2025-02-18,0.21364133635172816,1.0,1.0,1.0,1.0
2025-02-19,0.5120445991693536,1.0,1.0,1.0,1.0
2025-02-20,0.3931040647672095,1.0,1.0,1.0,1.0
2025-02-21,0.7023494542127843,1.0,1.0,1.0,1.0
2025-02-24,0.5237899769415654,1.0,1.0,1.0,1.0
2025-02-25,0.6427305113437095,1.0,1.0,1.0,1.0
2025-02-26,0.6427305113437095,1.0,1.0,1.0,1.0
2025-02-27,0.5834089198106401,1.0,1.0,1.0,1.0
2025-02-28,0.3563699776343011,1.0,1.0,1.0,1.0
2025-03-03,0.21364133635172816,1.0,1.0,1.0,1.0
2025-03-04,0.27326027922080287,1.0,1.0,1.0,1.0
2025-03-05,0.33258187075387224,1.0,1.0,1.0,1.0
2025-03-06,0.7023494542127843,1.0,1.0,1.0,1.0
2025-03-07,0.5237899769415654,1.0,1.0,1.0,1.0
2025-03-10,0.5237899769415654,1.0,1.0,1.0,1.0
2025-03-11,-0.02423973245256003,0.0,0.0,1.0,1.0
2025-03-12,0.09470080194958407,0.0,0.0,0.0,0.0
2025-03-13,-0.3572732287785636,0.0,0.0,0.0,0.0
2025-03-14,-0.28590890813727715,0.0,0.0,0.0,0.0
2025-03-17,-0.4286375494198501,0.0,0.0,0.0,0.0
2025-03-18,-0.2612175501125858,0.0,0.0,0.0,0.0
2025-03-19,-0.5475780838219942,0.0,0.0,0.0,0.0
2025-03-20,-0.16696837373513299,0.0,0.0,0.0,0.0
2025-03-21,-0.16696837373513299,0.0,0.0,0.0,0.0
2025-03-24,-0.16696837373513299,0.0,0.0,0.0,0.0
2025-03-25,0.02333648130829763,0.0,0.0,0.0,0.0
2025-03-26,0.02333648130829763,0.0,0.0,0.0,0.0
2025-03-27,0.19075648061556194,1.0,1.0,0.0,0.0
2025-03-28,-0.23833269437641946,1.0,1.0,1.0,1.0
2025-03-31,-0.16696837373513299,1.0,1.0,1.0,1.0
2025-04-01,-0.23833269437641946,0.0,0.0,1.0,1.0
2025-04-02,-0.3572732287785636,0.0,0.0,0.0,0.0
2025-04-03,-0.3572732287785636,0.0,0.0,0.0,0.0
2025-04-07,-0.16696837373513299,0.0,0.0,0.0,0.0
2025-04-08,-0.04802783933298885,0.0,0.0,0.0,0.0
2025-04-09,0.11939215997427542,0.0,0.0,0.0,0.0
2025-04-10,0.11939215997427542,0.0,0.0,0.0,0.0
2025-04-11,0.26212080125684833,1.0,1.0,0.0,0.0
2025-04-14,0.14318026685470425,1.0,1.0,1.0,1.0
2025-04-15,0.23833269437641952,1.0,1.0,1.0,1.0
2025-04-16,0.3810613356589925,1.0,1.0,1.0,1.0
2025-04-17,0.6427305113437095,1.0,1.0,1.0,1.0
2025-04-18,0.023336481308297546,0.0,0.0,1.0,1.0
2025-04-21,0.2621208012568482,1.0,1.0,0.0,0.0
2025-04-22,0.45242565630027887,1.0,1.0,1.0,1.0
2025-04-23,-0.024239732452560142,1.0,1.0,1.0,1.0
2025-04-24,-0.40484944253942123,0.0,0.0,1.0,1.0
2025-04-25,-0.28590890813727715,0.0,0.0,0.0,0.0
2025-04-28,-0.40484944253942123,0.0,0.0,0.0,0.0
2025-04-29,-0.07181594621341773,0.0,0.0,0.0,0.0
2025-04-30,0.04802783933298885,0.0,0.0,0.0,0.0
2025-05-06,0.16696837373513299,0.0,0.0,0.0,0.0
2025-05-07,0.23833269437641946,1.0,1.0,0.0,0.0
2025-05-08,0.3572732287785636,1.0,1.0,1.0,1.0
2025-05-09,-0.07181594621341772,1.0,1.0,1.0,1.0
2025-05-12,-0.07181594621341772,0.0,0.0,1.0,1.0
2025-05-13,0.04712458818872642,0.0,0.0,0.0,0.0
2025-05-14,0.3810613356589925,1.0,1.0,0.0,0.0
2025-05-15,0.1184889088300129,1.0,1.0,1.0,1.0
2025-05-16,-0.024239732452560003,1.0,1.0,1.0,1.0
2025-05-19,-0.2621208012568482,0.0,0.0,1.0,1.0
2025-05-20,-0.09560405309384648,0.0,0.0,0.0,0.0
2025-05-21,-0.21454458749599062,0.0,0.0,0.0,0.0
2025-05-22,-0.21454458749599062,0.0,0.0,0.0,0.0
2025-05-23,-0.2621208012568482,0.0,0.0,0.0,0.0
2025-05-26,-0.07181594621341764,0.0,0.0,0.0,0.0
2025-05-27,-0.07181594621341764,0.0,0.0,0.0,0.0
2025-05-28,-0.07181594621341764,0.0,0.0,0.0,0.0
2025-05-29,0.2859089081372772,1.0,1.0,0.0,0.0
2025-05-30,-0.024239732452560003,1.0,1.0,1.0,1.0
2025-06-03,0.07181594621341778,1.0,1.0,1.0,1.0
2025-06-04,0.23833269437641952,1.0,1.0,1.0,1.0
2025-06-05,0.3810613356589925,1.0,1.0,1.0,1.0
2025-06-06,0.3810613356589925,1.0,1.0,1.0,1.0
2025-06-09,0.5000018700611366,1.0,1.0,1.0,1.0
2025-06-10,0.16606512259087058,1.0,0.5,1.0,1.0
2025-06-11,0.16606512259087058,1.0,0.5,1.0,0.5
2025-06-12,0.16606512259087058,1.0,0.5,1.0,0.5
2025-06-13,0.02333648130829763,0.0,0.0,1.0,0.5
2025-06-16,0.02333648130829763,0.0,0.0,0.0,0.0
2025-06-17,0.02333648130829763,0.0,0.0,0.0,0.0
2025-06-18,0.02333648130829763,0.0,0.0,0.0,0.0
2025-06-19,0.0471245881887265,0.0,0.0,0.0,0.0
2025-06-20,0.02333648130829763,0.0,0.0,0.0,0.0
2025-06-23,0.02333648130829763,0.0,0.0,0.0,0.0
2025-06-24,0.40484944253942123,1.0,1.0,0.0,0.0
2025-06-25,0.3572732287785636,1.0,1.0,1.0,1.0
2025-06-26,0.5475780838219942,1.0,1.0,1.0,1.0
2025-06-27,0.47621376318070774,1.0,1.0,1.0,1.0
2025-06-30,0.40484944253942123,1.0,1.0,1.0,1.0
2025-07-01,0.40484944253942123,1.0,1.0,1.0,1.0
2025-07-02,0.36841270674251814,1.0,1.0,1.0,1.0
2025-07-03,0.36841270674251814,1.0,1.0,1.0,1.0
2025-07-04,0.2850056569930146,1.0,1.0,1.0,1.0
2025-07-07,0.2850056569930146,1.0,1.0,1.0,1.0
2025-07-08,0.4286375494198501,1.0,1.0,1.0,1.0
2025-07-09,0.11848890883001288,1.0,0.5,1.0,1.0
2025-07-10,0.11848890883001288,1.0,0.5,1.0,0.5
2025-07-11,0.3572732287785636,1.0,1.0,1.0,0.5
2025-07-14,0.5475780838219942,1.0,1.0,1.0,1.0
2025-07-15,0.3931040647672095,1.0,1.0,1.0,1.0
2025-07-16,0.3931040647672095,1.0,1.0,1.0,1.0
2025-07-17,0.3931040647672095,1.0,1.0,1.0,1.0
2025-07-18,0.3931040647672095,1.0,1.0,1.0,1.0
2025-07-21,0.3931040647672095,1.0,1.0,1.0,1.0
2025-07-22,0.45242565630027887,1.0,1.0,1.0,1.0
2025-07-23,0.45242565630027887,1.0,1.0,1.0,1.0
2025-07-24,0.5120445991693536,1.0,1.0,1.0,1.0
2025-07-25,0.7023494542127843,1.0,1.0,1.0,1.0
2025-07-28,0.6427305113437095,1.0,1.0,1.0,1.0
2025-07-29,0.7023494542127843,1.0,1.0,1.0,1.0
2025-07-30,0.6427305113437095,1.0,1.0,1.0,1.0
2025-07-31,0.3563699776343011,1.0,1.0,1.0,1.0
2025-08-01,0.21364133635172816,1.0,1.0,1.0,1.0
2025-08-04,0.3563699776343011,1.0,1.0,1.0,1.0
2025-08-05,0.6427305113437095,1.0,1.0,1.0,1.0
2025-08-06,0.6427305113437095,1.0,1.0,1.0,1.0
2025-08-07,0.6427305113437095,1.0,1.0,1.0,1.0
2025-08-08,0.03537921041651468,1.0,0.5,1.0,1.0
2025-08-11,0.09470080194958407,1.0,0.5,1.0,0.5
2025-08-12,0.6427305113437095,1.0,1.0,1.0,0.5
2025-08-13,0.7023494542127843,1.0,1.0,1.0,1.0
2025-08-14,0.5237899769415654,1.0,1.0,1.0,1.0
2025-08-15,0.5237899769415654,1.0,1.0,1.0,1.0
2025-08-18,0.6427305113437095,1.0,1.0,1.0,1.0
2025-08-19,0.5237899769415654,1.0,1.0,1.0,1.0
2025-08-20,0.7023494542127843,1.0,1.0,1.0,1.0
2025-08-21,0.6427305113437095,1.0,1.0,1.0,1.0
2025-08-22,0.7023494542127843,1.0,1.0,1.0,1.0
2025-08-25,0.5237899769415654,1.0,1.0,1.0,1.0
2025-08-26,0.6427305113437095,1.0,1.0,1.0,1.0
2025-08-27,0.6427305113437095,1.0,1.0,1.0,1.0
2025-08-28,0.5237899769415654,1.0,1.0,1.0,1.0
2025-08-29,0.6427305113437095,1.0,1.0,1.0,1.0
2025-09-01,0.6427305113437095,1.0,1.0,1.0,1.0
2025-09-02,0.3563699776343011,1.0,1.0,1.0,1.0
2025-09-03,0.3563699776343011,1.0,1.0,1.0,1.0
2025-09-04,0.21364133635172816,1.0,1.0,1.0,1.0
2025-09-05,0.18985322947129935,1.0,1.0,1.0,1.0
2025-09-08,0.07091269506915523,1.0,0.5,1.0,1.0
2025-09-09,0.03552974453036739,1.0,0.5,1.0,0.5
2025-09-10,0.3218902782397758,1.0,1.0,1.0,0.5
2025-09-11,0.4646189195223487,1.0,1.0,1.0,1.0
2025-09-12,0.4646189195223487,1.0,1.0,1.0,1.0
2025-09-15,0.3456783851202046,1.0,1.0,1.0,1.0
2025-09-16,0.4646189195223487,1.0,1.0,1.0,1.0
2025-09-17,0.48840702640277756,1.0,1.0,1.0,1.0
2025-09-18,0.6073475608049217,1.0,1.0,1.0,1.0
2025-09-19,0.5480259692718522,1.0,1.0,1.0,1.0
2025-09-22,0.5829610343607821,1.0,1.0,1.0,1.0
2025-09-23,0.4640204999586379,1.0,1.0,1.0,1.0
2025-09-24,0.6427305113437095,1.0,1.0,1.0,1.0
2025-09-25,0.6427305113437095,1.0,1.0,1.0,1.0
2025-09-26,0.5237899769415654,1.0,1.0,1.0,1.0
2025-09-29,0.4640204999586379,1.0,1.0,1.0,1.0
2025-09-30,0.6427305113437095,1.0,1.0,1.0,1.0
2025-10-09,0.45242565630027887,1.0,1.0,1.0,1.0
2025-10-10,0.29660050065137367,1.0,1.0,1.0,1.0
2025-10-13,0.47515997792259246,1.0,1.0,1.0,1.0
2025-10-14,0.011143218086227785,0.0,0.0,1.0,1.0
2025-10-15,0.011143218086227785,0.0,0.0,0.0,0.0
2025-10-16,-0.00045162557213121457,0.0,0.0,0.0,0.0
2025-10-17,-0.1315854231963451,0.0,0.0,0.0,0.0
2025-10-20,-0.16696837373513299,0.0,0.0,0.0,0.0
2025-10-21,0.16696837373513307,0.0,0.0,0.0,0.0
2025-10-22,0.16696837373513307,0.0,0.0,0.0,0.0
2025-10-23,0.04802783933298896,0.0,0.0,0.0,0.0
2025-10-24,0.26212080125684833,1.0,1.0,0.0,0.0
2025-10-27,0.1431802668547042,1.0,1.0,1.0,1.0
2025-10-28,0.30969701501770597,1.0,1.0,1.0,1.0
2025-10-29,0.19075648061556183,1.0,1.0,1.0,1.0
2025-10-30,-0.036432995674629896,0.0,0.0,1.0,1.0
2025-10-31,-0.1315854231963451,0.0,0.0,0.0,0.0
2025-11-03,-0.1315854231963451,0.0,0.0,0.0,0.0
2025-11-04,-0.04802783933298885,0.0,0.0,0.0,0.0
2025-11-05,-0.1315854231963451,0.0,0.0,0.0,0.0
2025-11-06,0.07181594621341773,0.0,0.0,0.0,0.0
2025-11-07,-0.1898532294712993,0.0,0.0,0.0,0.0
2025-11-10,-0.3572732287785636,0.0,0.0,0.0,0.0
2025-11-11,-0.04802783933298885,0.0,0.0,0.0,0.0
2025-11-12,-0.16696837373513299,0.0,0.0,0.0,0.0
2025-11-13,-0.2612175501125858,0.0,0.0,0.0,0.0
2025-11-14,-0.26212080125684833,0.0,0.0,0.0,0.0
2025-11-17,-0.3572732287785636,0.0,0.0,0.0,0.0
2025-11-18,-0.23833269437641946,0.0,0.0,0.0,0.0
2025-11-19,-0.3572732287785636,0.0,0.0,0.0,0.0
2025-11-20,-0.3572732287785636,0.0,0.0,0.0,0.0
2025-11-21,-0.16696837373513299,0.0,0.0,0.0,0.0
2025-11-24,-0.16696837373513299,0.0,0.0,0.0,0.0
2025-11-25,-0.04802783933298885,0.0,0.0,0.0,0.0
2025-11-26,0.11939215997427542,0.0,0.0,0.0,0.0
2025-11-27,0.11939215997427542,0.0,0.0,0.0,0.0
2025-11-28,0.04802783933298896,0.0,0.0,0.0,0.0
2025-12-01,0.16696837373513307,0.0,0.0,0.0,0.0
2025-12-02,-0.11939215997427535,0.0,0.0,0.0,0.0
2025-12-03,-0.2621208012568482,0.0,0.0,0.0,0.0
2025-12-04,-0.14227701571044166,0.0,0.0,0.0,0.0
2025-12-05,0.21454458749599065,1.0,1.0,0.0,0.0
2025-12-08,0.5475780838219942,1.0,1.0,1.0,1.0
2025-12-09,0.4286375494198501,1.0,1.0,1.0,1.0
2025-12-10,0.3810613356589925,1.0,1.0,1.0,1.0
2025-12-11,-0.07181594621341772,0.0,0.0,1.0,1.0
2025-12-12,0.3810613356589925,1.0,1.0,0.0,0.0
2025-12-15,-0.07181594621341772,1.0,1.0,1.0,1.0
2025-12-16,-0.07181594621341772,1.0,1.0,1.0,1.0
2025-12-17,0.3694664920006334,1.0,1.0,1.0,1.0
2025-12-18,0.059317851410796235,1.0,0.5,1.0,1.0
2025-12-19,0.10779731631591641,1.0,0.5,1.0,0.5
2025-12-22,0.5121951332832063,1.0,1.0,1.0,0.5
2025-12-23,0.3932545988810623,1.0,1.0,1.0,1.0
2025-12-24,0.012644888794201031,0.0,0.0,1.0,1.0
2025-12-25,0.32189027823977573,1.0,1.0,0.0,0.0
2025-12-26,0.20294974383763165,1.0,1.0,1.0,1.0
2025-12-29,0.3801580845147299,1.0,1.0,1.0,1.0
2025-12-30,0.2979516372454942,1.0,1.0,1.0,1.0
2025-12-31,0.43977702738380464,1.0,1.0,1.0,1.0
2026-01-05,0.4168921716476383,1.0,1.0,1.0,1.0
2026-01-06,0.5475780838219942,1.0,1.0,1.0,1.0
2026-01-07,0.5475780838219942,1.0,1.0,1.0,1.0
2026-01-08,0.5475780838219942,1.0,1.0,1.0,1.0
2026-01-09,0.5475780838219942,1.0,1.0,1.0,1.0
2026-01-12,0.5475780838219942,1.0,1.0,1.0,1.0
2026-01-13,0.2612175501125858,1.0,1.0,1.0,1.0
2026-01-14,0.5475780838219942,1.0,1.0,1.0,1.0
2026-01-15,0.5475780838219942,1.0,1.0,1.0,1.0
2026-01-16,0.6427305113437095,1.0,1.0,1.0,1.0
2026-01-19,0.5237899769415654,1.0,1.0,1.0,1.0
2026-01-20,0.21364133635172816,1.0,1.0,1.0,1.0
2026-01-21,0.6427305113437095,1.0,1.0,1.0,1.0
2026-01-22,0.6427305113437095,1.0,1.0,1.0,1.0
2026-01-23,0.5834089198106401,1.0,1.0,1.0,1.0
2026-01-26,0.5834089198106401,1.0,1.0,1.0,1.0
2026-01-27,0.6427305113437095,1.0,1.0,1.0,1.0
2026-01-28,0.3577211142284216,1.0,1.0,1.0,1.0
2026-01-29,-0.15477511051306322,0.0,0.0,1.0,1.0
2026-01-30,-0.09560405309384655,0.0,0.0,0.0,0.0
2026-02-02,-0.16696837373513299,0.0,0.0,0.0,0.0
2026-02-03,-0.16696837373513299,0.0,0.0,0.0,0.0
2026-02-04,-0.04802783933298885,0.0,0.0,0.0,0.0
2026-02-05,-0.16696837373513299,0.0,0.0,0.0,0.0
2026-02-06,-0.04802783933298885,0.0,0.0,0.0,0.0
2026-02-09,-0.0709126950691552,0.0,0.0,0.0,0.0
2026-02-10,-0.2612175501125858,0.0,0.0,0.0,0.0
2026-02-11,-0.3801580845147299,0.0,0.0,0.0,0.0
2026-02-12,-0.11848890883001288,0.0,0.0,0.0,0.0
2026-02-13,-0.11848890883001288,0.0,0.0,0.0,0.0
2026-02-24,-0.40484944253942123,0.0,0.0,0.0,0.0
2026-02-25,0.166968373735133,0.0,0.0,0.0,0.0
2026-02-26,0.166968373735133,0.0,0.0,0.0,0.0
2026-02-27,0.3810613356589925,1.0,1.0,0.0,0.0
2026-03-02,-0.07181594621341772,1.0,1.0,1.0,1.0
2026-03-03,0.1184889088300129,1.0,1.0,1.0,1.0
2026-03-04,0.1184889088300129,1.0,0.5,1.0,1.0
2026-03-05,0.14227701571044177,1.0,0.5,1.0,0.5
2026-03-06,0.19075648061556194,1.0,1.0,1.0,0.5
2026-03-09,0.02333648130829763,0.0,0.0,1.0,1.0
2026-03-10,0.11939215997427542,0.0,0.0,0.0,0.0
2026-03-11,-0.04802783933298885,0.0,0.0,0.0,0.0
2026-03-12,0.02333648130829763,0.0,0.0,0.0,0.0
2026-03-13,0.14227701571044177,0.0,0.0,0.0,0.0
2026-03-16,0.02333648130829763,0.0,0.0,0.0,0.0
2026-03-17,0.14227701571044177,0.0,0.0,0.0,0.0
2026-03-18,-0.16696837373513299,0.0,0.0,0.0,0.0
2026-03-19,-0.16696837373513299,0.0,0.0,0.0,0.0
2026-03-20,0.02333648130829763,0.0,0.0,0.0,0.0
2026-03-23,-0.16696837373513299,0.0,0.0,0.0,0.0
